,image_url,Brand,Manufacturer,Model,Model Year,Product Dimensions,Item model number,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Resolution,Mounting Hardware,Number Of Items,Display Technology,Standing screen display size,Display Type,Supported Image Type,Screen Resolution,Audio Output Mode,Supported Audio Format,Speaker Surround Sound Channel Configuration,Power Source,Batteries Required,Refresh Rate,Connector Type,Mounting Type,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Batteries,Memory Storage Capacity,Viewing Angle,Image Aspect Ratio,Image Contrast Ratio,Audio Wattage,Batteries Included,Battery Cell Composition,Total Usb Ports,Remote Control Included?,Model Name,Tuner Technology,Special Features,Remote Control Description,Remote Control Type,Image Brightness,Voltage,Wattage,Maximum Operating Distance,Real Angle Of View,Media Format,Response Time,Includes Rechargable Battery,Compatible Devices,GSM frequencies,Processor Count,Aspect Ratio,Battery Power Rating,Digital Storage Capacity,Max Resolution,Package Dimensions,Battery Description,Battery Capacity,Audio Encoding,Audio Input,Imported By,Speakers Maximum Output Power,Speaker Connectivity
54,https://m.media-amazon.com/images/I/41mW+TS5WKL._SY300_SX300_.jpg,MI,Dixon Technologies (India) Limited,L55M6-ES,2021,123 x 7.1 x 71.9 cm; 13.69 Kilograms,L55M6-ES,2 GB,Android,"HDMI, 3.5mm Audio, USB 2.0, Bluetooth 5",Mali G52 MP2,3840x2162 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws, 2 x AAA Batteries",1,LED,55 Inches,HDR10+ | HLG,"GIF, JPEG",3840 x 2160 pixels,,"Mp3_audio, Wma",Dolby Atmos | DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,13 kg 700 g,Mi 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey)  ,4.3 out of 5 stars,"46,999",https://amazon.in/138-8-inches-Ultra-Android-L55M6-ES/dp/B09RWQ7YR6/ref=sr_1_47?keywords=tv&qid=1660812288&sr=8-47,2 AAA batteries required. (included),16 GB,178 Degrees,16:09,,40 Watts,Yes,Alkaline,2,Yes,Xiaomi TV 5X 55,NTSC,Android TV 10 | PatchWall 4 with IMDb Integration | Kids mode with Parental Lock | Universal Search | 300+ Free Live Channels | Language Universe - 15+ Languages | User Centre | Supported Apps: Netflix | Prime Video | Disney+ Hotstar | YouTube | 5000+ apps from Google Play Store | Chromecast built-in | ALLM | Hands-free Google Assistant,"Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix, Prime Video, Disney+Hotstar and Apps buttons","IR, Bluetooth",,240 Volts,160 Watts,10 Feet,178 Degrees,"AVI, MPEG",,No,,,,,,,,,,,,,,,
55,https://images-eu.ssl-images-amazon.com/images/I/41ujTH7KfrL._SY300_SX300_QL70_ML2_.jpg,MI,DIXON TECHNOLOGIES (INDIA) LIMITED,L32M6-EI,2020,72 x 8 x 43 cm; 3.9 Kilograms,L32M6-EI,1 GB,Android,"AV Port, Bluetooth, HDMI, 3.5mm Audio, USB 2.0",Mali-450,1366*768 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,32 Inches,Bezel-less Design,JPEG,1366 x 768 pixels,Stereo,"Mp3_audio, Wma",DTS-HD sound,AC,No,60 Hz,Wi-Fi,Wall mount;table mount,Yes,India,3 kg 900 g,Mi 80 cm (32 inches) Horizon Edition HD Ready Android Smart LED TV 4A | L32M6-EI (Grey)  ,4.3 out of 5 stars,"16,499",https://amazon.in/inches-Horizon-Ready-Android-L32M6-EI/dp/B08WPPDFLD/ref=sr_1_48?keywords=tv&qid=1660812288&sr=8-48,2 AAA batteries required.,8 GB,178 Degrees,16:09,Standard,20 Watts,No,Alkaline,2,Yes,Mi TV 4A Horizon Edition,NTSC/PAL,Android TV 9 | Mi Quick Wake - Wake TV Under 5 secs | PatchWall | Supported Apps: Netflix | Prime Video | Disney+ Hotstar | YouTube | 5000+ apps from Google Play Store | PatchWall - 23+ Content Partners|Kids Mode with Parental Lock| Smart Curation|Universal search|Collection - Spend less time browsing for finding the right content,Google Assistant | Mi Quick Settings | Mi Quick Wake | Mi Quick Mute | Netflix and Prime Video buttons,Bluetooth,High brightness,240 Volts,50 Watts,8 Feet,,"MPEG, WAV",6.5 Milliseconds,No,,,,,,,,,,,,,,,
56,https://images-eu.ssl-images-amazon.com/images/I/41JpykaA98S._SX300_SY300_QL70_ML2_.jpg,OnePlus,Radiant Appliances and Electronics Pvt. Ltd.,65U1S,2021,21.2 x 88.8 x 144.8 cm; 18.3 Kilograms,65U1S,2 GB,Android,"USB, HDMI, Bluetooth 5",G52 MC1,3840x2160 Pixels,1 TV unit | 1 Remote| 1 AC Power Cord | 1AV In Adaptor | 1 Set Stand | 1 Wall Mount | 1 User manual and warranty card,1,LED,65 Inches,HDR10+ | HDR10 | HLG,JPEG,3840 x 2160 pixels,,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,18 kg 300 g,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)  ,4.2 out of 5 stars,"63,999",https://amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_49?keywords=tv&qid=1660812288&sr=8-49,,16 GB,178 Degrees,16:09,1200:1,30 Watts,No,,2,Yes,65U1S,PAL,"Gamma Engine | Google Assistant | OnePlus Connect 2.0 | OxygenPlay 2.0 | Data Saver Plus | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now, Oxygen Play",One Click- Netflix |Amazon Prime Video | Google Assistant | with Voice Assitant,Bluetooth | Voice Enabled,High Brightness,,215 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,,,,,,,,,,,,,,,,
57,https://images-eu.ssl-images-amazon.com/images/I/519sokimO0S._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,,2021,34.4 x 187.7 x 114.5 cm; 54.1 Kilograms,,,Tizen,"USB, HDMI",,7680 x 4320 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,QLED,85 Inches,HDR10+,,,,"Mp3_audio, Wma",Dolby Digital Plus,AC,No,120 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,Vietnam,54 kg 100 g,Samsung 214 cm (85 inches) 8K Ultra HD Smart Neo QLED TV QA85QN900AKXXL (Steel)  ,5.0 out of 5 stars,"12,82,490",https://amazon.in/Samsung-Smart-QA85QN800AKXXL-Steel-Model/dp/B0928K7LKW/ref=sr_1_50?keywords=tv&qid=1660812288&sr=8-50,,,178 Degrees,16:09,,80 Watts,,,3,Yes,QA85QN900AKXXL,DVB-T2,"Smart Remote | Remote With Voice Assistant | Far Field Voice Interaction | Tizen | 100% Color Volume | Supported Applications : Netflix, Amazon Prime, Sony Liv, Zee5, Youtube",One Click Amazon Prime Video Button Remote | Bixby | Alexa | Google Assitant,IR,,,80 Watts,9 Feet,,,,,,,,,,,,,,,,,,,
58,https://images-eu.ssl-images-amazon.com/images/I/41RHeaB5npL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,55QML,2022,24.6 x 122.6 x 76.2 cm; 12.2 Kilograms,55QML,2 GB,Android,"HDMI, 3.5mm Audio, USB 2.0, Bluetooth 5, 802.11 ac/b/g/n",Mali-G52,3840x2160 Pixels,"1 TV Unit, 1 Remote Control, 1 Power Cord, 1 User Manual, 1 Table Mount Stand, 1 VESA Wall Mount Bracket, 2 AAA Batteries",1,QLED,55 Inches,A+,"GIF, JPEG",,Digital,"Mp3_audio, Wma",Dolby Atmos,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,12 kg 200 g,Vu 139 cm (55 inches) Premium Series 4K Ultra HD Smart Android QLED TV 55QML (Charcoal Grey)  ,4.8 out of 5 stars,"47,999",https://amazon.in/inches-Premium-Android-55QML-Charcoal/dp/B0B65XJ2YG/ref=sr_1_51?keywords=tv&qid=1660812288&sr=8-51,2 AAA batteries required. (included),16 GB,178 Degrees,16:09,1000000:1,40 Watts,Yes,Alkaline,2,Yes,QLED Premium,DVB-T,"4K Quantum Dot Technology | 450nits Brightness | AI Picture Booster | Dolby Vision & HDR10 | Auto Low Latency Mode (ALLM) | MEMC | Motion Judder Cancellation | 40-Watt Speakers | 2 Master + 2 Tweeter Speakers | Dolby Atmos Sound Enhancement | Surround Sound Technology | Official Android | Google play store | ActiVoice Remote Control | Google Eco-system (Movie, TV, Music, Games) | Licensed Apps-YouTube, Netflix, Prime Video, Google Play Hotkeys on Remote","ActiVoice Remote Control | Licensed Apps-YouTube, Netflix, Prime Video, Google Play Hotkeys on Remote","IR, Bluetooth",High Brightness,230 Volts,145 Watts,15 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,"Android, iPhone, Windows",60 Hz,,"16:9, 4:3",,,2160 Pixels,,7.5,,"Dolby Digital Plus, Dolby Atmos",Optical,,,
59,https://images-eu.ssl-images-amazon.com/images/I/512ItWviyoL._SY300_SX300_QL70_ML2_.jpg,SANSUI,Sansui,JSW55ASUHD,2021,7.28 x 53.15 x 31.89 cm; 11.1 Kilograms,JSW55ASUHD,2 GB,Android,"USB, HDMI",CA53 Quad Core,3840x2160 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery, 1 Power Cord, 1 Mini AV Cable",1,LED,55 Inches,HDR10,"GIF, JPEG",3840 x 2160 pixels,Stereo,"Mp3_audio, Wma",Dolby Audio | DTS Studio Sound,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,11 kg 100 g,Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV JSW55ASUHD (Mystique Black) With Dolby Audio and DTS  ,4.5 out of 5 stars,"32,990",https://amazon.in/Sansui-Certified-Android-JSW55ASUHD-Mystique/dp/B09NNGHG22/ref=sr_1_52?keywords=tv&qid=1660812288&sr=8-52,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,1300:1,20 Watts,Yes,Alkaline,2,Yes,,NTSC,Android 10.0 (Certified by Google) | Google Assistant | Alexa Enabled Support | Built-in Chromecast | Voice Search Smart Remote| Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Google Play,"Prime, Netflix, Youtube | Google Assistant | With Voice Assitant","IR, Bluetooth",,110 Volts,20 Watts,9 Feet,178 Degrees,,8 Milliseconds,No,,,,,,,,,,,,,,,
60,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",KJW32SKHD,2021,72.2 x 8 x 42.5 cm; 4.4 Kilograms,KJW32SKHD,1 GB,Android,"USB, HDMI",Mali-G31MP2,1366x768 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,LED,32 Inches,A+,"GIF, JPEG",,,"Mp3_audio, Wma",Sorround,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,No,India,4 kg 400 g,Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-53-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_btf,2 AAA batteries required. (included),8 GB,178 Degrees,16:09,3000:1,20 Watts,Yes,Manganese,2,Yes,KJW32SKHD,NTSC,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",Navigation Keys for Easy Access,IR,High brightness,110 Volts,60 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,No,Android,60 Hz,,,,,,,,,,,,,
61,https://m.media-amazon.com/images/I/41Y+SwHCJzL._SX300_SY300_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AB55U20PS,2020,123.6 x 9.2 x 72.4 cm; 10.3 Kilograms,AB55U20PS,1.5 GB,FireOS,"USB, HDMI",MaliG31 MP2,3840x2160 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,LED,55 Inches,LED,JPEG,3840 x 2160 pixels,Surround,"Dolby Digital, Dolby Digital + and Dolby Atmos, WMA, MP3_audio",Surround Sound,AC,Yes,60 Hz,Wi-Fi,Wall Mount,Yes,India,10 kg 300 g,AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"36,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A072245884IUQUZQA39R&url=%2FAmazonBasics-139cm-inch-Ultra-Smart%2Fdp%2FB087JYRGDG%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-49-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,L32M6-RA/L32M7-RA,2021,73 x 8.7 x 47.6 cm; 3.92 Kilograms,L32M6-RA/L32M7-RA,1 GB,Android,"AV Port, Ethernet, HDMI, Headphone, USB 2.0",Mali G31 MP2,1366 x 768 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,32 Inches,A+,JPEG,1366 x 768 pixels,Stereo,"Dolby, DTS-HD, Mp3_audio",Dolby Audio | DTS Virtual: X | DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,3 kg 920 g,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-50-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_atf_next,2 AAA batteries required.,8 GB,178 Degrees,16:09,,20 Watts,No,,2,Yes,Redmi Smart TV 32,NTSC,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,Bluetooth,Ultra Bright Screen,240 Volts,50 Watts,8 Feet,178 Degrees,"AVI, MPEG",,,,,,,,,,,,,,,,,
63,https://images-eu.ssl-images-amazon.com/images/I/41f9viWzZgL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-32W830K,2022,73 x 7.5 x 43.7 cm; 5 Kilograms,KD-32W830K,,Android,"USB, HDMI, Composite Video",X Reality Pro,1366x768 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,32 Inches,HDR,"TIFF, JPEG",1366 x 768 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,No,India,5 kg,Sony Bravia 80 cm (32 inches) HD Ready Smart LED Google TV KD-32W830K (Black) (2022 Model) | with Alexa Compatibility  ,4.7 out of 5 stars,"26,990",https://amazon.in/Sony-Bravia-inches-KD-32W830K-Compatibility/dp/B09WN5VV3V/ref=sr_1_51?keywords=tv&qid=1660812290&sr=8-51,2 AAA batteries required. (included),,178 Degrees,16:09,,20 Watts,Yes,Alkaline,2,Yes,Bravia,DVB-T,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",High Brightness,240 Volts,51 Watts,3 Feet,178 Degrees,"AVI, MPEG",,No,"Android Phone, Home theatre, IPhone",60 Hz,,,,,,,,,,,,,
64,https://images-eu.ssl-images-amazon.com/images/I/41O2yBqkU7L._SX300_SY300_QL70_ML2_.jpg,Hisense,Hisense,43A6H,2022,96.3 x 23.3 x 61.1 cm; 7.4 Kilograms,43A6H,2 GB,Google TV,"HDMI, 3.5mm Audio, 802.11 ac/b/g/n, Bluetooth 5, USB 2.0",Arm Mali-G52,3840x2160 Pixels,"1 TV Unit, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 2 AAA Battery, 1 User Manual, 1 Warranty Card",1,LED,43 Inches,"A+, VA, 10 bit","GIF, JPEG",3840 x 2160 pixels,Stereo,"Mp3_audio, Wma",Dolby Atmos,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,7 kg 400 g,Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6H (Black)  ,4.3 out of 5 stars,"29,990",https://amazon.in/Hisense-inches-Bezelless-Google-43A6H/dp/B0B1MH8Y48/ref=sr_1_52?keywords=tv&qid=1660812290&sr=8-52,,16 GB,178 Degrees,16:09,4000:1,20 Watts,Yes,Alkaline,2,Yes,,DVB-T2,"Google TV| Google Assistant | Chromecast, Miracast, DLNA | Auto Low Latency Mode for VRR | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now","One Click Netflix, SonyLiv, Prime Video, YouTube, Disney+ | Google Assistant | With Voice Assitant","IR, Bluetooth",Ultra Brightness,230 Volts,95 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,Yes,,,,,,,,,,,,,,,
65,https://images-eu.ssl-images-amazon.com/images/I/51xBR541NEL._SY300_SX300_QL70_ML2_.jpg,Power Guard,Power Guard Industries Private Limited,PG40SVC,2022,90.5 x 6.6 x 51.2 cm; 6.8 Kilograms,PG40SVC,1 GB,Android,"AV Port, USB, Ethernet, HDMI, Headphone",Mali-450 GPU,1366 x 768 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 2 Remote Control,2 AAA Battery",1,LED,40 Inches,"IPS , A+","GIF, JPEG",,Surround,"Wma, MP3, AAC, MP2, PCM","Turbo Sound , Clear Audio+",AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,6 kg 800 g,Power Guard 98 cm (40 inches) HD Ready Smart LED TV PG40SVC (Black)  ,5.0 out of 5 stars,"16,999",https://amazon.in/Power-Guard-inches-Ready-PG40SVC/dp/B0B36288WQ/ref=sr_1_53?keywords=tv&qid=1660812290&sr=8-53,,8 GB,178 Degrees,16:09,4000:1,20 Watts,No,,2,Yes,PG40SVC,DVB-T,"Air Mouse|Remote With Voice Assistant|Super Luma| Rich Contrast |X Motion Clarity | Turbo Sound |Clear Audio+ | Supported Application : Netflix, Youtube, Prime Video, Hotstar, Sonyliv, Hungama, Jiocinema, Zee5, Eros Now , Jio Games , Jio Cinema","One Click Play Store,Screenshot,Youtube,Hotstar,Netflix | Air Mouse | With Voice Assitant","IR , Bluetooth",High Brightness,240 Volts,75 Watts,3 Feet,178 Degrees,"DVD, MPEG",6 Milliseconds,,"Android Phones, Apple IOS , Apple Airplay",,,,,,720 Pixels,,,,,,,,
66,https://m.media-amazon.com/images/I/41+G5oOIDuL._SY300_SX300_.jpg,LG,LG,32LQ576BPSA,2022,8.4 x 73.9 x 44.1 cm; 4.85 Kilograms,32LQ576BPSA,1 GB,WebOS,"HDMI, Headphone, USB 2.0, Bluetooth 5",LG Graphics Processor,1366 x 768 Pixels,"1 LED TV, 1 User Manual, 1 Warranty Card, 1 Remote Control, Batteries",1,LED,32 Inches,Smart Slim Design,"GIF, JPEG",1366 x 768 pixels,Stereo,"DTS Express, WMA, apt-X, AC3(Dolby Digital), EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD","Virtual Surround 5.1, Bluetooth Surround Ready",AC,No,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,4 kg 850 g,LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black)  ,4.3 out of 5 stars,"18,990",https://amazon.in/LG-inches-Ready-32LQ576BPSA-Ceramic/dp/B09YL9SN9B/ref=sr_1_54?keywords=tv&qid=1660812290&sr=8-54,2 AA batteries required. (included),8 GB,178 Degrees,16:09,1100:1,10 Watts,Yes,Alkaline,1,Yes,32LQ576,DVB-T,"5 Gen 5 AI Processor | Web OS Operating System | Wi-Fi | Magic Remote | Full Web Browser | Screen Share | Game Optimizer | Built-in Alexa | Google Assistant | AI Functions | Works with Apple AirPlay & Homekit | HDR 10 Pro | 8 GB Storage | Supported Apps: Prime Video, Netflix, Disney+ Hotstar, Sony Liv, Zee5, Apple TV and more","Universal Remote with Hot Keys for Netflix, Prime Video, Disney+Hotstar, OK Google & Alexa","IR, Bluetooth",High Brightness,180 Volts,45 Watts,6 Feet,178 Degrees,"AVI, MPEG",9 Milliseconds,No,,,,,,,1366 Pixels,,,,,,,,
67,https://images-eu.ssl-images-amazon.com/images/I/51kPYfJb55L._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,CREL040FOF024601,2022,89.2 x 8.5 x 51.3 cm; 7.3 Kilograms,CREL040FOF024601,1 GB,Android,"USB, HDMI",,19201080 Pixels,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",1,LED,40 Inches,LED,,1920 x 1080 pixels,Surround,,2.0,Corded Electric,Yes,60 Hz,HDMI,Wall Mount and Table Mount,,India,7 kg 300 g,Croma 102 cm (40 Inches) Full HD Certified Android Smart LED TV CREL040FOF024601 (Black) (2022 Model)  ,3.9 out of 5 stars,"18,990",https://amazon.in/Croma-Inches-Certified-Android-CREL040FOF024601/dp/B09X6VXCWF/ref=sr_1_55?keywords=tv&qid=1660812290&sr=8-55,2 AAA batteries required. (included),8 GB,178 Degrees,16:9,5000:01,20 Watts,Yes,Alkaline,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,https://images-eu.ssl-images-amazon.com/images/I/41JpykaA98S._SX300_SY300_QL70_ML2_.jpg,OnePlus,Radiant Appliances and Electronics Pvt. Ltd.,65U1S,2021,21.2 x 88.8 x 144.8 cm; 18.3 Kilograms,65U1S,2 GB,Android,"USB, HDMI, Bluetooth 5",G52 MC1,3840x2160 Pixels,1 TV unit | 1 Remote| 1 AC Power Cord | 1AV In Adaptor | 1 Set Stand | 1 Wall Mount | 1 User manual and warranty card,1,LED,65 Inches,HDR10+ | HDR10 | HLG,JPEG,3840 x 2160 pixels,,"Mp3_audio, Wma",Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,18 kg 300 g,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)  ,4.2 out of 5 stars,"63,999",https://amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_56?keywords=tv&qid=1660812290&sr=8-56,,16 GB,178 Degrees,16:09,1200:1,30 Watts,No,,2,Yes,65U1S,PAL,"Gamma Engine | Google Assistant | OnePlus Connect 2.0 | OxygenPlay 2.0 | Data Saver Plus | Supported Apps : Netflix, Youtube, Prime Video, Hotstar, SonyLiv, Hungama, JioCinema, Zee5, Eros Now, Oxygen Play",One Click- Netflix |Amazon Prime Video | Google Assistant | with Voice Assitant,Bluetooth | Voice Enabled,High Brightness,,215 Watts,9 Feet,178 Degrees,"AVI, MPEG",8 Milliseconds,,,,,,,,,,,,,,,,
69,https://m.media-amazon.com/images/I/41Y+SwHCJzL._SX300_SY300_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AB50U20PS,2020,112.1 x 9.2 x 66 cm; 9.1 Kilograms,AB50U20PS,1.5 GB,FireOS,"USB, HDMI",MaliG31 MP2,3840x2160 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,LED,50 Inches,LED,JPEG,3840 x 2160 pixels,Surround,"Dolby Digital, Dolby Digital + and Dolby Atmos, WMA, MP3_audio",Surround Sound,AC,No,60 Hz,Wi-Fi,Wall Mount,Yes,India,9 kg 100 g,AmazonBasics 127 cm (50 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"31,499",https://amazon.in/AmazonBasics-127cm-inch-Ultra-Smart/dp/B087JYBBSR/ref=sr_1_57?keywords=tv&qid=1660812290&sr=8-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
