id,image_url,brand,manufacturer,product,product_url,price,resolution,connector_type,rating,standing_screen_display_size,display_technology,display_type,number_of_items,operating_system,mounting_hardware,item_weight,model_year,refresh_rate,power_source,batteries_required,speaker_surround_sound_channel_configuration,country_of_origin,item_model_number,model,product_dimensions,hardware_interface,supported_audio_format,image_aspect_ratio,remote_control_included?,mounting_type,audio_wattage,supports_bluetooth_technology,ram_memory_installed_size,wattage,supported_image_type,graphics_coprocessor,batteries_included,model_name,remote_control_description,tuner_technology,total_usb_ports,viewing_angle,screen_resolution,voltage,audio_output_mode,maximum_operating_distance,batteries,remote_control_type,battery_cell_composition,special_features,memory_storage_capacity,image_contrast_ratio,response_time,media_format,includes_rechargable_battery,image_brightness,real_angle_of_view
10,https://images-eu.ssl-images-amazon.com/images/I/51prU5hcQbL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart LED Google TV KD-55X74K (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A103134214RJLPUU5B5WX&url=%2FSony-Bravia-inches-Google-KD-55X74K%2Fdp%2FB09WN26DG5%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dtv%26qid%3D1660812281%26sr%3D8-12-spons%26psc%3D1&qualifier=1660812281&id=1714308816747958&widgetName=sp_mtf,"63,990",3840 x 2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.8 out of 5 stars,55 Inches,LED,4K HDR,1.0,Android,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",14 kg 500 g,2022.0,60 Hz,AC,Yes,Dolby Audio,India,KD-55X74K,KD-55X74K,124.3 x 8.4 x 72.9 cm; 14.5 Kilograms,"Ethernet, Composite Video, Bluetooth 5","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,Yes,,142 Watts,"TIFF, JPEG",X1 4K Processor,Yes,KD-55X74K,One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,DVB-T,2.0,178 Degrees,3840 x 2160 pixels,240 Volts,Two channel linear,4.5 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,Google TV | Watchlist | Voice Search | Google Play | Chromecast | Netflix | Amazon Prime Video | Additional Features: Apple Airplay | Apple Homekit | Alexa,,,,"AVI, MPEG",No,High Brightness,178 Degrees
11,https://images-eu.ssl-images-amazon.com/images/I/41yz71IQSfL._SX300_SY300_QL70_ML2_.jpg,TOSHIBA,DIXON TECHNOLOGY (INDIA) LIMITEDSHED,Toshiba 80 cm (32 inches) V Series HD Ready Smart Android LED TV 32V35KP (Silver)  ,https://amazon.in/Toshiba-inches-Android-32V35KP-Silver/dp/B0B3HJM3XP/ref=sr_1_13?keywords=tv&qid=1660812281&sr=8-13,"13,899",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.1 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Remote, 1 Table Top Stand, 1 Wall Mount Bracket, 1 Power Cable, 2 AAA Battery, 1 User Manual, 1 Warranty Card",3 kg 900 g,2022.0,60 Hz,AC,Yes,DTS Virtual X,India,,,71.7 x 8.6 x 42.8 cm; 3.9 Kilograms,"Bluetooth, HDMI, 2.5mm Audio, USB 2.0","Mp3_audio, Wma",16:09,Yes,Wall Mount,16 Watts,Yes,1 GB,50 Watts,"GIF, JPEG",G31 MP2@550MHZ,Yes,32V35KP,"One Click XYZ Play Store, SonyLiv | Google Assistant | With Voice Assitant",DVB-T2,2.0,178 Degrees,,230 Volts,Stereo,9 Feet,,"IR, Bluetooth",Alkaline,"Official Android TV 11(R) | Built-in Assistant | RAM: 1GB | ROM 8 GB | Quad Core | Supported Apps : Netflix, Prime Video, Disney+ Hotstar etc on Official Play Store",8 GB,3000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,178 Degrees
12,https://images-eu.ssl-images-amazon.com/images/I/41FxsxHy34L._SY300_SX300_QL70_ML2_.jpg,LG,LG,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray)  ,https://amazon.in/LG-inches-Ready-Smart-32LM563BPTC/dp/B08DPLCM6T/ref=sr_1_14?keywords=tv&qid=1660812281&sr=8-14,"15,490",1366x768 Pixels,Wi-Fi,4.3 out of 5 stars,32 Inches,LED,LED,1.0,WebOS,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries",5 kg 100 g,2020.0,50 Hz,AC,No,DTS Virtual:X,India,32LM563BPTC,32LM563BPTC,8.4 x 73.9 x 44.1 cm; 5.1 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:9,Yes,Wall Mount,10 Watts,No,1 GB,10.00,JPEG,LG Graphic Processor,Yes,LED SMART,Standard Remote,,,,1366 x 768 pixels,,,,2 AAA batteries required. (included),,Alkaline,Flat,,"10,000,000 : 1 (Dynamic Contrast Ratio)",,,,,
13,https://images-eu.ssl-images-amazon.com/images/I/518mOjYpkAL._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Electronics Limited,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black)  ,https://amazon.in/Samsung-Inches-Wondertainment-UA32T4340BKXXL-Glossy/dp/B09F6S8BT6/ref=sr_1_15?keywords=tv&qid=1660812281&sr=8-15,"15,490",1366 x 768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,32 Inches,LED,HDR,1.0,Tizen,"1 LED TV, 1 User Manual, 1 Warranty Card, 1 Remote Control",3 kg 800 g,2021.0,60 Hz,AC,No,Dolby Digital Plus,India,UA32T4340BKXXL,UA32T4340BKXXL,8.3 x 73.2 x 43.9 cm; 3.8 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,,20 Watts,No,1.5 GB,,JPEG,Hyper Real,,UA32T4340BKXXL,"Hotkey for Prime Video, Netflix and Zee5",DVB-T2,,,1366 x 768 pixels,,,,,,,,,,,,,,
14,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,https://amazon.in/AmazonBasics-80cm-inch-Smart-LED/dp/B087JX4TT4/ref=sr_1_16?keywords=tv&qid=1660812281&sr=8-16,"13,499",1366x768 Pixels,Wi-Fi,4.0 out of 5 stars,32 Inches,LED,LED,1.0,FireOS,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",3 kg 650 g,2020.0,60 Hz,AC,Yes,Surround Sound,India,AB32E10SS,AB32E10SS,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,"USB, HDMI","Dolby Audio and DTS TruSurround, WMA, MP3_audio",,,Wall Mount,,Yes,1 GB,,JPEG,Mali450 Quad core,,,,,,,1366 x 768 pixels,,Surround,,,,,,,,,,,,
15,https://images-eu.ssl-images-amazon.com/images/I/512YHGuR4RL._SX300_SY300_QL70_ML2_.jpg,OnePlus,Dixon Technologies (India) Limited,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black)  ,https://amazon.in/OnePlus-inches-Ready-Smart-Android/dp/B09Q5SWVBJ/ref=sr_1_17?keywords=tv&qid=1660812281&sr=8-17,"15,999",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,32 Inches,LED,VA| HDR10 | HDR 10+ |HLG,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control,1 AV IN Adapter, 1AC Cord, 2 AAA Battery",3 kg 760 g,2022.0,60 Hz,AC,No,Dolby Audio,India,32Y1S,32Y1S,71.6 x 18.2 x 47.7 cm; 3.76 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,,20 Watts,Yes,1 GB,60 Watts,JPEG,G31 MP2,,32HD2A00,One Click Amazon Prime Video Button Remote OnePlus Connect | Google Assistant | With Voice Assitant,DVB-T,,,1366 x 768 pixels,240 Volts,,,2 AAA batteries required.,,,,,3000:1,6.5 Milliseconds,,No,,
16,https://images-eu.ssl-images-amazon.com/images/I/51sEyJDUxUL._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,Croma 80 cm (32 Inches) HD Ready Certified Android Smart LED TV CREL032HOF024601 (Black) (2022 Model)  ,https://amazon.in/Croma-Inches-Certified-Android-CREL032HOF024601/dp/B09X6W3TRF/ref=sr_1_18?keywords=tv&qid=1660812281&sr=8-18,"12,490",1366768 Pixels,HDMI,4.4 out of 5 stars,32 Inches,LED,LED,1.0,Android,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",6 kg 500 g,2022.0,60 Hz,Corded Electric,Yes,2.0,India,CREL032HOF024601,CREL032HOF024601,8.51 x 72.01 x 42.01 cm; 6.5 Kilograms,"USB, HDMI",,16:9,Yes,Wall Mount and Table Mount,20 Watts,,1 GB,,,,Yes,,,,2.0,178 Degrees,1366 x 768 pixels,,Surround,,2 AAA batteries required. (included),,Alkaline,,8 GB,3000:01,,,,,
17,https://images-eu.ssl-images-amazon.com/images/I/416S1tJ1ZnL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,Vu 126 cm (50 Inches) Premium 4K Series Smart Android LED TV 50PM (Grey) (2022 Model)  ,https://amazon.in/VU-Inches-Ultra-Android-50PM/dp/B088P13DWM/ref=sr_1_19?keywords=tv&qid=1660812281&sr=8-19,"31,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.3 out of 5 stars,50 Inches,LED,HDR 10,1.0,Android,"1 LED TV, 1 Remote Control, 1 AC Cord, 1 User Manual, 2 Table Stand Mount, 1 VESA Wall Mount Bracket, 1 AV IN Adapter, 2 AAA Battery",10 kg 100 g,2022.0,60 Hz,AC,Yes,DTS Virtual:X,India,50PM,50PM,8.5 x 111.6 x 64.7 cm; 10.1 Kilograms,"AV Port, HDMI, USB 2.0, 802.11 ac/b/g/n, Bluetooth 5","Mp3_audio, Wma",16:09,Yes,Wall Mount,30 Watts,Yes,2 GB,130 Watts,"GIF, JPEG",Mali-470 MP3 GPU,Yes,Premium 4K,"One Click Netflix, Prime Video Button on Remote | Google Assistant | With Voice Assitant",DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,230 Volts,Surround,13 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,"Official Android, Google play store, ActiVoice Remote Control, Google Eco-system (Movie, TV, Music, Games), Google Games, Chromecast Built-In, Bluetooth 5.0, ARC and optical port to connect external sound system | Licensed Apps-YouTube, Netflix, Prime Video, Hotstar, Google Play Hotkeys on Remote Control",16 GB,1000000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,
18,https://images-eu.ssl-images-amazon.com/images/I/41vesHTuyyL._SY300_SX300_QL70_ML2_.jpg,Acer,PG Electroplast Limited,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black)  ,https://amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_20?keywords=tv&qid=1660812281&sr=8-20,"29,999",3840x2160 Pixels,"USB, Ethernet, HDMI, Built in Dual band wifi",4.6 out of 5 stars,50 Inches,LED,A+,1.0,Android,"1 LED TV, 1 Remote, 2 AAA Battery, 1 User Manual, 1 Table Top Stand, 4 Screws, 1 Wall Mount Bracket, 1 Warranty Card",9 kg 340 g,2022.0,60 Hz,AC,Yes,Dolby Audio,India,AR50AR2851UDFL,AR50AR2851UDFL,112 x 8.9 x 65.2 cm; 9.34 Kilograms,"USB 2.0, 802.11 ac/b/g/n, Bluetooth 5","Mp3, MPEG1/2/MPEG4/AC3/EAC3/AAC/WMA/FLAC",16:09,Yes,Wall Mount,30 Watts,Yes,2 GB,120 Watts,"GIF, PNG, JPEG",Mali G31,Yes,Acer 127 cm (50 inches) i series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black) (2022 Model) | with Android 11,"One Click Netflix, Amazon Prime Video, Disney+Hotstar, YouTube Button Remote | Google Assistant | With Voice Assistant",NTSC,2.0,178 Degrees,3840 x 2160 pixels,110 Volts,Stereo,7 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,"Android 11 | Dual Band Wifi | 2 way Bluetooth |Blue Light Reduction |Intelligent Frame Stabilization Engine | Dynamic Signal Calibration | Wide Colour Gamut+ | 1.07 Billion Colours | HDR10+ with HLG | UHD Upscaling | Digital Noise Reduction | Micro Dimming | Dolby Audio | Supported Application : Netflix, Youtube, Prime Video, Amazon Music, Hotstar,Spotify, Voot, VootKids, MxPlayer, SonyLiv, Hungama, Zee5, Eros Now",16 GB,5000:1,6.5 Milliseconds,"AVI, MPEG",No,Super Brightness,178 Degrees
19,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dtv%26qid%3D1660812281%26sr%3D8-21-spons%26psc%3D1&qualifier=1660812281&id=1714308816747958&widgetName=sp_btf,"10,990",1366768 Pixels,"Wi-Fi, HDMI",4.4 out of 5 stars,32 Inches,LED,LED,1.0,Android,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",5 kg,2022.0,60 Hz,AC,No,2,India,32 SMART TV,32 SMART TV,,"Ethernet, HDMI, USB 2.0","Mp3_audio, Wma",16:9,Yes,Wall Mount,20 Watts,,1 GB,48 Watts,,,,NVA32SFR1,,,2.0,178 Degrees,,240 Volts,Surround,7 Feet,,IR,,,8 GB,,8 Milliseconds,,,,
20,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dtv%26qid%3D1660812281%26sr%3D8-22-spons%26psc%3D1&qualifier=1660812281&id=1714308816747958&widgetName=sp_btf,"8,990",1366x768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.4 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",4 kg 400 g,2021.0,60 Hz,AC,Yes,Sorround,India,KJW32SKHD,KJW32SKHD,72.2 x 8 x 42.5 cm; 4.4 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,Wall Mount & Table Mount,20 Watts,No,1 GB,60 Watts,"GIF, JPEG",Mali-G31MP2,Yes,KJW32SKHD,Navigation Keys for Easy Access,NTSC,2.0,178 Degrees,,110 Volts,,9 Feet,2 AAA batteries required. (included),IR,Manganese,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",8 GB,3000:1,8 Milliseconds,"AVI, MPEG",No,High brightness,178 Degrees
21,https://m.media-amazon.com/images/I/41Y+SwHCJzL._SX300_SY300_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A072245884IUQUZQA39R&url=%2FAmazonBasics-139cm-inch-Ultra-Smart%2Fdp%2FB087JYRGDG%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-17-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_atf_next,"36,499",3840x2160 Pixels,Wi-Fi,4.0 out of 5 stars,55 Inches,LED,LED,1.0,FireOS,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",10 kg 300 g,2020.0,60 Hz,AC,Yes,Surround Sound,India,AB55U20PS,AB55U20PS,123.6 x 9.2 x 72.4 cm; 10.3 Kilograms,"USB, HDMI","Dolby Digital, Dolby Digital + and Dolby Atmos, WMA, MP3_audio",,,Wall Mount,,Yes,1.5 GB,,JPEG,MaliG31 MP2,,,,,,,3840 x 2160 pixels,,Surround,,,,,,,,,,,,
22,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_18_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-18-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_atf_next,"14,999",1366 x 768 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.2 out of 5 stars,32 Inches,LED,A+,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",3 kg 920 g,2021.0,60 Hz,AC,Yes,Dolby Audio | DTS Virtual: X | DTS-HD,India,L32M6-RA/L32M7-RA,L32M6-RA/L32M7-RA,73 x 8.7 x 47.6 cm; 3.92 Kilograms,"AV Port, Ethernet, HDMI, Headphone, USB 2.0","Dolby, DTS-HD, Mp3_audio",16:09,Yes,Wall Mount,20 Watts,Yes,1 GB,50 Watts,JPEG,Mali G31 MP2,No,Redmi Smart TV 32,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,NTSC,2.0,178 Degrees,1366 x 768 pixels,240 Volts,Stereo,8 Feet,2 AAA batteries required.,Bluetooth,,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,8 GB,,,"AVI, MPEG",,Ultra Bright Screen,178 Degrees
23,https://images-eu.ssl-images-amazon.com/images/I/41Ct5X8apmL._SY300_SX300_QL70_ML2_.jpg,CROMA,Veira Electronics Pvt.Ltd,Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,https://amazon.in/Croma-Inches-Ultra-Smart-CREL055USA024601/dp/B0B17FHC54/ref=sr_1_19?keywords=tv&qid=1660812285&sr=8-19,"33,990",3840x2160 Pixels,HDMI,3.7 out of 5 stars,55 Inches,LED,LED,1.0,Linux,"1 LED TV, 2 Table Top Stand, 1 User Manual, 1 Remote Control, 1 Wall Mount",7 kg 300 g,2022.0,60 Hz,Corded Electric,No,2.0,India,CREL055USA024601,CREL055USA024601,123 x 27 x 77 cm; 7.3 Kilograms,"USB, HDMI, Headphone",,16:9,Yes,Wall Mount and Table Mount,20 Watts,,1.5 GB,,,,Yes,,,,2.0,178 Degrees,3840 x 2160 pixels,,,,2 AAA batteries required. (included),,Alkaline,,8 GB,5000:01,,,,,
24,https://m.media-amazon.com/images/I/41Om+JyC4iL._SX300_SY300_.jpg,Redmi,Redmi,Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black)  ,https://amazon.in/Redmi-inches-Ultra-Android-L50M6-RA/dp/B08Y55LPBF/ref=sr_1_20?keywords=tv&qid=1660812285&sr=8-20,"34,999",3840x2160 Pixels,Wi-Fi,4.2 out of 5 stars,50 Inches,LED,HDR10+ | HLG,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",10 kg 300 g,2021.0,60 Hz,AC,No,DTS Virtual: X | DTS-HD,India,L50M6-RA,L50M6-RA,112.3 x 8.1 x 65.3 cm; 10.3 Kilograms,"Bluetooth, AV Port, HDMI, 3.5mm Audio, USB 2.0",Mp3_audio,16:09,Yes,Wall mount;table mount,30 Watts,Yes,2 GB,140 Watts,JPEG,Mali G52 MP2,No,Redmi Smart TV X50 (126 cm),Remote with easy Access like Voice assistant | Ok Google | Quick Settings | Quick Wake | Quick Mute | Netflix and Prime Video buttons,NTSC/PAL,2.0,178 Degrees,3840 x 2160 pixels,,Stereo,12 Feet,2 AAA batteries required.,Bluetooth | Voice assistant,Alkaline,Android TV 10 | Quick Wake - Wake TV Under 5 secs | PatchWall | Supported Apps: Netflix | Prime Video | Disney+ Hotstar | YouTube | 5000+ apps from Google Play Store |,16 GB,,5 Milliseconds,AVI,No,High brightness,
25,https://m.media-amazon.com/images/I/41Y+SwHCJzL._SX300_SY300_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,https://amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_21?keywords=tv&qid=1660812285&sr=8-21,"36,499",3840x2160 Pixels,Wi-Fi,4.0 out of 5 stars,55 Inches,LED,LED,1.0,FireOS,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",10 kg 300 g,2020.0,60 Hz,AC,Yes,Surround Sound,India,AB55U20PS,AB55U20PS,123.6 x 9.2 x 72.4 cm; 10.3 Kilograms,"USB, HDMI","Dolby Digital, Dolby Digital + and Dolby Atmos, WMA, MP3_audio",,,Wall Mount,,Yes,1.5 GB,,JPEG,MaliG31 MP2,,,,,,,3840 x 2160 pixels,,Surround,,,,,,,,,,,,
26,https://images-eu.ssl-images-amazon.com/images/I/416S1tJ1ZnL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,Vu 108 cm (43 Inches) Premium 4K Series Smart Android LED TV 43PM (Grey) (2021 Model)  ,https://amazon.in/Inches-Premium-Smart-Android-43PM/dp/B09C8D3XF6/ref=sr_1_22?keywords=tv&qid=1660812285&sr=8-22,"25,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.3 out of 5 stars,43 Inches,LED,HDR 10,1.0,Android,"1 LED TV, 2 Table Stand Base, 1 Wall Mount, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",7 kg 200 g,2021.0,60 Hz,AC,Yes,DTS Virtual:X,India,43PM,43PM,8.3 x 96.1 x 56 cm; 7.2 Kilograms,"USB, HDMI","Mp3_audio, Wma",16:09,Yes,,24 Watts,Yes,2 GB,110 Watts,"GIF, JPEG",Mali-470 GPU,Yes,,One Click Netflix Prime Video Button Remote | Google Assistant | With Voice Assitant,DVB-T2,,,3840 x 2160 pixels,230 Volts,Surround,,2 AAA batteries required. (included),,Alkaline,,,5000:1,8 Milliseconds,,No,,
27,https://images-eu.ssl-images-amazon.com/images/I/41yz71IQSfL._SX300_SY300_QL70_ML2_.jpg,TOSHIBA,DIXON TECHNOLOGY (INDIA) LIMITEDSHED,Toshiba 80 cm (32 inches) E Series HD Ready Smart Android LED TV 32E35KP (Silver)  ,https://amazon.in/Toshiba-inches-Android-32E35KP-Silver/dp/B09TH24MZ9/ref=sr_1_23?keywords=tv&qid=1660812285&sr=8-23,"13,990",1366 x 768 Pixels,"Bluetooth, Wi-Fi, HDMI",4.4 out of 5 stars,32 Inches,LED,VA,1.0,Android,"1 TV Unit, 2 base stand, 1 Wall Mount Bracket, 1 Remote Control, 1 Power Cable, 2 Battery, 1 User Manual4 Screw",3 kg 800 g,2022.0,60 Hz,Corded Electric,Yes,2.0,India,,,71.7 x 8.6 x 42.8 cm; 3.8 Kilograms,"USB, HDMI",,16:9,Yes,,16 Watts,Yes,1 GB,50 Watts,,,Yes,32E35KP,IR,DVB-T2,,,1366 x 768 pixels,230 Volts,,,,,Alkaline,,,3000:1,,,No,,
28,https://images-eu.ssl-images-amazon.com/images/I/416S1tJ1ZnL._SX300_SY300_QL70_ML2_.jpg,VU,Vu Technologies Pvt. Ltd.,Vu 164 cm (65 inches) Premium 4K Series Smart Android LED TV 65PM (Grey) (2022 Model)  ,https://amazon.in/VU-Inches-Ultra-Android-65PM/dp/B088NYV4NN/ref=sr_1_24?keywords=tv&qid=1660812285&sr=8-24,"51,990",3840x2160 Pixels,"Wi-Fi, USB, Ethernet, HDMI",4.3 out of 5 stars,65 Inches,LED,HDR 10,1.0,Android,"1 LED TV, 1 Remote Control, 1 AC Cord, 1 User Manual, 2 Table Stand Mount, 1 VESA Wall Mount Bracket, 1 AV IN Adapter, 2 AAA Battery",17 kg 400 g,2022.0,60 Hz,AC,Yes,DTS Virtual:X,India,65PM,65PM,8.1 x 144.8 x 83.4 cm; 17.4 Kilograms,"AV Port, HDMI, USB 2.0, Bluetooth 5, 802.11 ac/b/g/n","Mp3_audio, Wma",16:09,Yes,Wall Mount,30 Watts,Yes,2 GB,180 Watts,"GIF, JPEG",Mali-470 MP3 GPU,Yes,Premium 4K,"One Click Netflix, Prime Video Button on Remote | Google Assistant | With Voice Assitant",DVB-T2,2.0,178 Degrees,3840 x 2160 pixels,230 Volts,Surround,17 Feet,2 AAA batteries required. (included),"IR, Bluetooth",Alkaline,"Official Android | Google play store | ActiVoice Remote Control | Google Eco-system (Movies, TV, Music, Games) | Google Games | chromecast Built-in | Supported Apps : Netflix, Prime Video, Youtube, Hotstar | Bluetooth 5.0",16 GB,1000000:1,8 Milliseconds,"AVI, MPEG",No,High Brightness,
